ds,y
2018-07-22,261590.0
2018-07-23,288562.0
2018-07-24,303691.0
2018-07-25,391968.0
2018-07-26,445035.0
2018-07-27,428429.0
2018-07-28,407816.0
2018-07-29,389202.0
2018-07-30,412014.0
2018-07-31,392474.0
2018-08-01,418263.0
2018-08-02,420600.0
2018-08-03,409896.0
2018-08-04,413069.0
2018-08-05,418182.0
2018-08-06,424400.0
2018-08-07,430286.0
2018-08-08,400072.0
2018-08-09,360451.0
2018-08-10,348615.0
2018-08-11,334771.0
2018-08-12,341163.0
2018-08-13,350484.0
2018-08-14,369816.0
2018-08-15,359929.0
2018-08-16,363957.0
2018-08-17,373202.0
2018-08-18,385259.0
2018-08-19,381929.0
2018-08-20,402861.0
2018-08-21,391473.0
2018-08-22,374966.0
2018-08-23,357813.0
2018-08-24,350356.0
2018-08-25,347856.0
2018-08-26,348404.0
2018-08-27,370838.0
2018-08-28,352632.0
2018-08-29,354311.0
2018-08-30,369239.0
2018-08-31,377115.0
2018-09-01,371458.0
2018-09-02,340428.0
2018-09-03,320606.0
2018-09-04,333260.0
2018-09-05,347313.0
2018-09-06,349803.0
