ds,y
2017-09-30,314301.0
2017-10-01,292086.0
2017-10-02,321564.0
2017-10-03,341278.0
2017-10-04,357922.0
2017-10-05,369730.0
2017-10-06,381827.0
2017-10-07,335798.0
2017-10-08,352552.0
2017-10-09,392714.0
2017-10-10,398509.0
2017-10-11,374371.0
2017-10-12,330550.0
2017-10-13,318035.0
2017-10-14,313822.0
2017-10-15,318921.0
2017-10-16,345802.0
2017-10-17,344185.0
2017-10-18,356784.0
2017-10-19,353794.0
2017-10-20,340623.0
2017-10-21,312108.0
2017-10-22,300119.0
2017-10-23,350375.0
2017-10-24,372470.0
2017-10-25,357808.0
2017-10-26,336192.0
2017-10-27,325834.0
2017-10-28,314153.0
2017-10-29,310936.0
2017-10-30,339826.0
2017-10-31,355444.0
2017-11-01,353639.0
2017-11-02,347556.0
2017-11-03,335742.0
2017-11-04,282700.0
2017-11-05,279698.0
2017-11-06,307698.0
2017-11-07,326172.0
2017-11-08,338762.0
2017-11-09,336854.0
2017-11-10,357148.0
2017-11-11,364087.0
2017-11-12,346897.0
2017-11-13,363435.0
2017-11-14,370487.0
2017-11-15,358320.0
2017-11-16,359787.0
2017-11-17,357151.0
2017-11-18,330000.0
2017-11-19,314019.0
2017-11-20,349888.0
2017-11-21,355755.0
2017-11-22,342233.0
2017-11-23,311864.0
2017-11-24,301198.0
2017-11-25,307480.0
2017-11-26,308970.0
2017-11-27,349907.0
2017-11-28,347100.0
2017-11-29,334446.0
2017-11-30,343496.0
2017-12-01,336097.0
2017-12-02,320190.0
2017-12-03,309345.0
2017-12-04,333343.0
2017-12-05,351096.0
2017-12-06,351916.0
2017-12-07,354719.0
2017-12-08,364069.0
2017-12-09,347574.0
2017-12-10,329733.0
2017-12-11,343894.0
2017-12-12,362187.0
2017-12-13,390484.0
2017-12-14,389422.0
2017-12-15,391321.0
2017-12-16,356462.0
2017-12-17,335704.0
2017-12-18,358579.0
2017-12-19,339793.0
2017-12-20,346285.0
2017-12-21,353890.0
2017-12-22,366563.0
2017-12-23,329927.0
2017-12-24,314111.0
2017-12-25,324507.0
2017-12-26,359028.0
2017-12-27,393429.0
2017-12-28,423246.0
2017-12-29,439039.0
2017-12-30,419512.0
2017-12-31,406712.0
2018-01-01,415934.0
2018-01-02,445560.0
2018-01-03,440716.0
2018-01-04,440648.0
2018-01-05,480056.0
2018-01-06,493751.0
2018-01-07,474522.0
2018-01-08,450838.0
2018-01-09,417143.0
2018-01-10,383307.0
2018-01-11,370836.0
2018-01-12,349973.0
2018-01-13,324612.0
2018-01-14,380922.0
2018-01-15,421272.0
2018-01-16,407751.0
2018-01-17,388078.0
2018-01-18,399771.0
2018-01-19,373788.0
2018-01-20,335450.0
2018-01-21,316828.0
2018-01-22,331798.0
2018-01-23,347727.0
2018-01-24,356329.0
2018-01-25,374935.0
2018-01-26,371084.0
2018-01-27,339027.0
2018-01-28,314224.0
2018-01-29,339541.0
2018-01-30,367468.0
2018-01-31,375327.0
2018-02-01,362408.0
2018-02-02,366665.0
2018-02-03,371984.0
2018-02-04,341426.0
2018-02-05,347500.0
2018-02-06,362948.0
2018-02-07,367938.0
2018-02-08,365355.0
2018-02-09,370179.0
2018-02-10,331624.0
2018-02-11,316940.0
2018-02-12,338343.0
2018-02-13,353607.0
2018-02-14,346494.0
2018-02-15,335360.0
2018-02-16,304209.0
2018-02-17,298602.0
2018-02-18,298909.0
2018-02-19,312169.0
2018-02-20,310741.0
2018-02-21,309995.0
2018-02-22,310939.0
2018-02-23,331101.0
2018-02-24,304972.0
2018-02-25,294266.0
2018-02-26,326976.0
2018-02-27,319005.0
2018-02-28,318354.0
2018-03-01,325978.0
2018-03-02,343580.0
2018-03-03,312358.0
2018-03-04,301684.0
2018-03-05,330001.0
2018-03-06,333381.0
2018-03-07,351520.0
2018-03-08,354306.0
2018-03-09,346097.0
2018-03-10,327890.0
2018-03-11,320948.0
2018-03-12,352281.0
2018-03-13,364882.0
2018-03-14,367262.0
2018-03-15,364705.0
2018-03-16,359390.0
2018-03-17,339607.0
2018-03-18,313938.0
2018-03-19,331027.0
2018-03-20,349434.0
2018-03-21,369678.0
2018-03-22,363062.0
2018-03-23,349016.0
2018-03-24,304890.0
2018-03-25,288827.0
2018-03-26,317370.0
2018-03-27,328980.0
2018-03-28,322180.0
2018-03-29,321688.0
2018-03-30,301492.0
2018-03-31,281314.0
2018-04-01,288795.0
2018-04-02,315171.0
2018-04-03,335741.0
2018-04-04,330186.0
2018-04-05,341605.0
2018-04-06,336295.0
2018-04-07,308974.0
2018-04-08,311282.0
2018-04-09,350539.0
2018-04-10,360701.0
2018-04-11,349401.0
2018-04-12,335115.0
2018-04-13,331502.0
2018-04-14,308623.0
2018-04-15,319409.0
2018-04-16,344850.0
2018-04-17,343591.0
2018-04-18,349158.0
2018-04-19,330520.0
2018-04-20,325242.0
2018-04-21,277594.0
2018-04-22,263457.0
2018-04-23,285387.0
2018-04-24,304491.0
2018-04-25,308853.0
2018-04-26,307500.0
2018-04-27,296900.0
2018-04-28,279386.0
2018-04-29,276506.0
2018-04-30,312568.0
2018-05-01,313617.0
2018-05-02,334410.0
2018-05-03,377603.0
2018-05-04,383037.0
2018-05-05,320174.0
2018-05-06,277383.0
2018-05-07,309232.0
2018-05-08,324401.0
2018-05-09,320481.0
2018-05-10,322833.0
2018-05-11,309587.0
2018-05-12,285287.0
2018-05-13,262199.0
2018-05-14,305489.0
2018-05-15,333783.0
2018-05-16,331662.0
2018-05-17,320414.0
2018-05-18,315512.0
2018-05-19,292241.0
2018-05-20,295245.0
2018-05-21,319752.0
2018-05-22,335444.0
2018-05-23,341111.0
2018-05-24,359583.0
2018-05-25,362745.0
2018-05-26,369575.0
2018-05-27,343376.0
2018-05-28,312917.0
2018-05-29,369945.0
2018-05-30,392544.0
2018-05-31,370796.0
2018-06-01,386329.0
2018-06-02,379575.0
2018-06-03,323236.0
2018-06-04,328547.0
2018-06-05,331445.0
2018-06-06,321381.0
2018-06-07,325046.0
2018-06-08,337229.0
